id,url,name,website,people_count,senior_people_count,emails_count,personal_emails_count,phones_count,addresses_count,investors_count,clients_count,partners_count,changes_count,people_changes_count,contact_changes_count,description_short
19566498,https://www.aihitdata.com/company/012A8FA2/elmo-pio/overview,Elmo Pio,elmopio.com,0,0,0,0,0,0,0,0,0,4,0,0,The wines of Elmo Pio have been imported from the finest vineyards in Italy for decades.
17423553,https://www.aihitdata.com/company/0109DCC1/moliae/overview,MOLIAE,moliae.com,0,0,1,0,2,0,0,0,0,176,0,3,"Moments of Love In Ancient Egypt (MOLIAE) is an influential and inspiring theatrical production from published author and motivational speaker Ms. Nichel Anderson's book: ""Mitsrayim"" that has been featured in several theatrical productions: stage"
9413823,https://www.aihitdata.com/company/008FA4BF/woodstone-capital-partners-limited/overview,Woodstone Capital Partners Limited,woodstonecp.com,14,2,1,1,1,0,0,0,0,3,0,0,"Woodstone Capital Partners is a Hong Kong based Investment Bank and Corporate Advisory, specialising in the life insurance business in the Asia Pacific region"
5888340,https://www.aihitdata.com/company/0059D954/child-care-networks/overview,Child Care Networks,childcarenetworks.org,27,2,18,13,1,2,0,0,12,307,80,44,"In 2016, Child Care Networks, Inc., merged with Chatham County Partnership for Children. We are now home to Smart Start, Child Care Resource & Referral, NC Pre-K, the Child and Adult Care Food Program, and Raising a Reader...  Since 1994, we have"
10787642,https://www.aihitdata.com/company/00A49B3A/radiant-wellbeing/overview,Radiant Wellbeing,radiant-wellbeing.com,0,0,1,0,2,1,0,0,0,4,0,0,"Ever since I was a little girl, I've loved seeing things with a more optimistic eye and with a belief that anything is doable and possible. This passion of being a strong, confident and willing person led me to study chemical science. Through this, I"
37074180,https://www.aihitdata.com/company/0235B504/r-w-estate-sales/overview,R&W Estate Sales,rw-estatesales.com,0,0,1,0,0,0,0,0,0,6,0,0,"We come to your home, assess and organize your collection, consolidate with additional sale items, and advertize and host your estate sale...  We sell your special items on consignment, either included as part of our estate sales or sold directly"
15593551,https://www.aihitdata.com/company/00EDF04F/pediacare/overview,PediaCare,pediacare.com,0,0,3,0,2,1,0,0,0,174,0,34,"Children are prone to catching colds at daycare, school, shopping trips, and even play dates. When your little one comes down with a runny nose, cough, congestion, sore throat, over-the-counter solutions like PediaCare can help...  PediaCare's kid-"
34586989,https://www.aihitdata.com/company/020FC16D/geocorp-finance/overview,Geocorp Finance,geocorpfinance.com.au,1,0,1,0,2,1,0,0,0,6,0,0,Geocorp Finance was established by Paris Georgiades (Director) in 2013 for the purposes of assisting Australian families and businesses obtain the best possible finance terms from lenders.
28431588,https://www.aihitdata.com/company/01B1D4E4/pdcs/overview,PDCS,pdcsllc.org,0,0,1,0,1,1,0,0,0,16,0,3,"Person Driven Clinical Solutions, LLC (PDCS) is a qualified provider of supports and Behavioral Support Services to individuals with Mental Health / Intellectual Developmental Disabilities. PDCS, LLC also offers individualized technical assistance;"
24383983,https://www.aihitdata.com/company/017411EF/hoffman-energy/overview,Hoffman Energy,hoffmanfuel.com,0,0,2,0,2,2,0,0,0,99,0,0,There's no better way to heat your home and to provide your family with year-round hot water than with oil heat. And there's no better company you can turn to for all your heating needs than Hoffman Fuel...  As a local business we are a part of your
16782903,https://www.aihitdata.com/company/01001637/staack-s-motorsports/overview,staack's motorsports,staacksmotorsports.com,7,0,2,1,1,1,0,0,0,218,21,5,"Staack's Motorsports is located in Butte, Montana, an easy drive from Helena and Bozeman. Stop by and say hi today!...  You've found Western Montana's best store for motorcycles, ATVs, UTVs, snowmobiles, scooters, and power equipment. We're dealers"
30103111,https://www.aihitdata.com/company/01CB5647/dalandscaping-co-uk/overview,dalandscaping.co.uk,dalandscaping.co.uk,0,0,1,0,0,1,0,0,0,12,0,2,You have entered an incorrect password too many times. Please wait a moment before trying again.
30419764,https://www.aihitdata.com/company/01D02B34/bestway-rental/overview,Bestway Rental,bestwayrto.com,0,0,0,0,2,0,0,0,0,164,0,0,"Bestway's Low Price Guarantee means you get the best quality, name brand, durable products, such as home electronics, household appliances, computers, and furniture. The low price guarantee offers flexible rental-purchase agreements that typically"
23351101,https://www.aihitdata.com/company/01644F3D/24-7-security-international/overview,24-7 Security International,24-7securityinternational.com,0,0,4,0,2,2,0,0,65,18,0,0,"24-7 Security International offers innovative, affordable solutions that deliver greater safety, awareness, control, convenience, and efficiency inside the home and wherever you go...  24-7 Security International offers patented security and"
35201124,https://www.aihitdata.com/company/02192064/al-amwaj-marine-company/overview,Al Amwaj Marine Company,alamwajlimited.com,0,0,1,0,1,0,0,0,0,8,0,2,
9289270,https://www.aihitdata.com/company/008DBE36/vellumoid/overview,Vellumoid,vellumoid.com,0,0,0,0,2,1,0,0,0,45,0,2,"Vellumoid is one of the largest distributors of gasket materials in the world. In cooperation with major gasket material manufacturers, Vellumoid functions in a ""one stop shopping"" capacity, distributing to over 600 North American gasket and sealing"
11626834,https://www.aihitdata.com/company/00B16952/technution-com/overview,technution.com,technution.com,0,0,0,0,0,0,0,0,0,75,0,0,
38740478,https://www.aihitdata.com/company/024F21FE/posh-pedi/overview,Posh Pedi,poshpedispagrapevine.com,0,0,0,0,1,1,0,0,0,0,0,0,"Posh Pedi Spa is a top-notch nail salon and spa in Grapevine, Texas, zip code 76051. Our nail and spa salon is the most affordable and professional. We focus on our customer safety, needs, and satisfaction...  Posh Pedi Spa offers the highest"
12764189,https://www.aihitdata.com/company/00C2C41D/restoric/overview,Restoric,restoric.com,0,0,1,0,1,1,0,0,0,0,0,0,
8047442,https://www.aihitdata.com/company/007ACB52/optimplast/overview,Optimplast,optimplast.ru,0,0,5,0,7,3,0,0,0,191,1,24,"The company ""Optimplast"" is a manufacturer and supplier of various plastic products."
36125914,https://www.aihitdata.com/company/02273CDA/extreme-business-solutions/overview,Extreme Business Solutions,xtrbs.com,0,0,1,0,2,0,0,0,0,13,0,0,"With Extreme Business Solutions, you can easily find the right solutions for every aspect of your business. We build flexible, extendable, complete industrial solutions that puts the user experience first, and integrates easily with your existing"
15356831,https://www.aihitdata.com/company/00EA539F/ekeroth/overview,Ekeroth,ekeroth.org,0,0,0,0,0,0,0,0,0,1,0,0,
3907770,https://www.aihitdata.com/company/003BA0BA/jersey-product-promotion-limited/overview,Jersey Product Promotion Limited,jerseyroyals.co.uk,1,1,2,1,1,2,0,0,0,273,21,42,"Jersey Royals have been grown on Jersey for 140 years. Today there are approximately 20 island farmers who grow Jersey Royals, many of whom grow potatoes and no other crops. The potatoes are grown on approximately 16,500 vergees (approx. 7,300"
33263670,https://www.aihitdata.com/company/01FB9036/anglian-business/overview,Anglian Business,anglianbusiness.com,6,5,2,0,1,1,0,0,0,0,0,0,"When you use our marketing services, we will streamline your social media marketing tasks, offering you a better way to manage multiple profiles across several platforms. We offer a full range of sector specific templates for ease of use, with our"
10908885,https://www.aihitdata.com/company/00A674D5/silverhammer-coaching-services/overview,Silverhammer Coaching Services,silverhammercoaching.ca,0,0,1,0,0,0,0,0,0,75,0,8,"Calgary life coaching services delivered by Chris Hammer, Ph.D, certified professional coach and licensed psychologist."
29985660,https://www.aihitdata.com/company/01C98B7C/home-inspections-done-right/overview,Home Inspections Done Right,homeinspectdr.com,0,0,1,0,1,0,0,0,0,8,0,0,Our inspector is trained to be familiar with a wide variety of situations. We believe that consumers have the right to expect a high standard of an inspection done properly and thoroughly...  The purchase of a home is one of the largest investments
20088967,https://www.aihitdata.com/company/01328887/top-forty-com/overview,Top-forty.com,top-forty.com,0,0,0,0,0,0,0,0,0,77,0,0,"This domain has been registered. If you're interested in this domain, contact us to check availability for customer use, ownership, or other development opportunities."
37141328,https://www.aihitdata.com/company/0236BB50/bacs-pro-services/overview,BACS Pro Services,bacsproservices.co.uk,2,2,1,0,1,3,0,0,0,53,4,13,"BACS is independent and purchases energy on behalf of thousands of companies (customers), ensuring that we hold strong purchasing leverage within the market...  Our Mission is to ensure that our Clients get our perfect and Give the Cheapest Rate so"
35188398,https://www.aihitdata.com/company/0218EEAE/ac-kinetic/overview,AC Kinetic,ac-kinetic.com,2,2,1,0,1,3,0,0,0,117,11,20,"If you are looking to hire the very best in electrical services in & around London, look no further! AC Kinetic is based in the heart of the country, we are a dedicated company that provides you with the very best electrical repair and installation"
37338985,https://www.aihitdata.com/company/0239BF69/orkun-beydagi/overview,ORKUN BEYDAGI,orkunbeydagi.net,0,0,1,0,0,0,0,0,0,0,0,0,"Studied undergraduate architecture in Istanbul Technical University (ITU). Graduating with an Archiprix honorable mention award with his thesis project, he took part in various architectural design offices, and continued his academic research in ITU"
32854946,https://www.aihitdata.com/company/01F553A2/yp-intellectual-property/overview,YP Intellectual Property,1campbellautosupply.com,0,0,0,0,1,1,0,0,0,8,0,0,Our professionals assist you in choosing the right auto part for your vehicle to make it function well...  Campbell Auto Supply has got loyal customers as we offer top-notch services and our auto parts supply is authentic and trusted. Whether you are
24284367,https://www.aihitdata.com/company/01728CCF/cheevoki/overview,cheevoki,cheevoki.net,0,0,2,0,1,0,0,0,0,136,0,9,"CHEEVOKI M&E SHANGHAI CO., LTD is an innovative company with constant growth. CHEEVOKI is located in Shanghai Jiading district, adjacent to Shanghai international F1 arena with factories in Shanghai and Shandong province. CHEEVOKI is devoted to R&D,"
6718287,https://www.aihitdata.com/company/0066834F/gene-watt/overview,Gene Watt,genewatt.com,0,0,1,0,3,6,0,0,0,75,4,6,"From start to finish, you'll feel confident that your real estate goals are being met. We create a comfortable, fun, no-pressure environment where you'll enjoy the info and space needed to make a solid real estate decision...  Real estate in"
3613294,https://www.aihitdata.com/company/0037226E/care-afloat/overview,Care Afloat,careafloat.com,2,2,1,0,1,2,0,0,0,142,5,3,"They come through our doors with a limited tool kit for life. We want them to leave us (however long they stay, months or years), with the ability to look after themselves, make informed decisions and function within society with a full tool kit"
23344230,https://www.aihitdata.com/company/01643466/easy-business-insurance/overview,easy business insurance,easy-business-insurance.co.uk,4,4,1,0,3,5,0,0,0,133,5,6,"Whether you're trader or retailer easy business insurance can provide extremely competitive rates for comprehensive insurance cover. We provide shop.....  Instant Business Insurance Broking part of the Inman Insurance Broker Group , trading styles of"
39822516,https://www.aihitdata.com/company/025FA4B4/kurmick-hotel/overview,Kurmick Hotel,maysankurmickhotel.net,0,0,0,0,1,0,0,0,0,11,0,6,"The 5-star Maysan Kurmick Hotel located in Amara's Maysan district and on the banks of the Dicle River welcomes its guests showing warm hospitality with luxury and modern architecture, comfortable accommodation facilities and various social areas."
